GK Quiz for Children (6-11 Years),Competitions
Lo-Q-Down - Quiz Karo Na!,Competitions
Rapid Aptitude Quiz,Competitions
Learn Daily Quiz #1,Competitions
Samvaad: A Series of Thoughts,Competitions
Brandathon - Guess The Brand,Competitions
NMIMS Indore School of Law's 1st National Debate Competition,Competitions
BridgeHacks,Competitions
Essay Competition,Competitions
1st Online Video (Case-Study) Competition,Competitions
GreenJams Product Launch Idea Competition,Competitions
Fastest Fingers First (F3) - A Quiz,Competitions
Let's Get Quizzical!,Competitions
National Aptitude Test,Competitions
"New Hack, Who This?",Competitions
Business Maestro - Decision Making Quiz,Competitions
KCJ Virtual Stock Trading Competition,Competitions
Strawcture Eco Marketing Challenge,Competitions
Harry Potter Fandom Quiz,Competitions
Grads Olympiad,Competitions
"""Quest For Crest""- Online Treasure Hunt",Competitions
TigerGraph 2020 Graphathon,Competitions
Lights Camera Quiz - The Final Whistle (The Sports Quiz),Competitions
Summachar Sunday SuperQuiz,Competitions
Samvad: Call for Articles,Competitions
Markoventure- The Marketing Case Study Competition - World Youth Skills Day,Competitions
Instagram Premier League,Competitions
Social Suite- The Finance Case Study Competition - World Youth Skills Day,Competitions
Digital India AatmaNirbhar Bharat Innovate Challenge,Competitions
Strike Me With A Lesson 3.0,Competitions
FINLY- August 2020,Competitions
Movie Marketing Challenge,Competitions
Call for Articles | Organon,Competitions
Bon-Appetit,Competitions
Goal1.0- An Essay Writing Competition,Competitions
Hack It Ship It,Competitions
Code Camp 1.0 - A Virtual Hackathon,Competitions
Infinity Maths Quiz,Competitions
Sarv Case Study Competition Season 1,Competitions
Les Quizerables - Reminiscence - The Metallurgical Journey of 80 Years (IIEST Shibpur),Competitions
Riddle It,Competitions
To The Moon And Hack,Competitions
Out-Think Case Competition,Competitions
HackATL 2020,Competitions
The Hero,Competitions
Mindscape - Logo Quiz,Competitions
Logic & Aptitude Quiz,Competitions
Quizzential,Competitions
Enigma+ Bootcamp (Case Competition + Mentoring),Competitions
It's Corona Time!,Competitions
Bitcoin SV Hackathon,Competitions
World Hacks,Competitions
Break The Code,Competitions
Call for Articles: July 2020,Competitions
Rapid Fire Mathematics,Competitions
Play-Data (Excel Contest),Competitions
Online Treasure Hunt,Competitions
Intraday Trading,Competitions
Call for articles: ARBITRAGE- July 2020 Issue,Competitions
Stock Simulation,Competitions
Global Hack 5G + RPA Technology,Competitions
Art Against Stigma: A Competition by UNICEF India and Abhyuday IIT Bombay,Competitions
Cod-e-Quiz,Competitions
Ingeniousm - A National Level Hackathon,Competitions
Socialis Impulsum Case Competition,Competitions
Qualifier Quiz – Certified Skill Training cum Summer Internship in Data Science,Competitions
Indian Equity Markets Quiz #16,Competitions
Writer's Return (Edition' Aug 2020),Competitions
Entropedia - En It to Win It,Competitions
Enactustock - Aaveg’20,Competitions
Call for Articles on Technology and Business,Competitions
Hunt for Quiz IV,Competitions
Policy Pandemonium - Arthanomics,Competitions
Ad-O-Mania - Aaveg’20,Competitions
Marketing Maestros - Arthanomics,Competitions
Gen Z Pop Quiz - Aaveg’20,Competitions
Stock It Up - Arthanomics,Competitions
Kathan- Annual HR Article Writing Competition,Competitions
Summachar Sunday SuperQuiz (Sports),Competitions
Journalism in Jeopardy - Arthanomics,Competitions
Write-O-Mania,Competitions
The Snap Theory - Arthanomics,Competitions
Power Play - Arthanomics,Competitions
VizQuiz 1.0 (Fundraiser in collaboration with CINI India),Competitions
Architectural Drawing Competition,Competitions
Microsoft Excel Quiz,Competitions
Atmanirbhar- A General Quiz (Fundraising Event),Competitions
Brain-Athon,Competitions
HarmonyHacks 2.0,Competitions
Ideate 2020 - Business Idea Competition,Competitions
HackTheLib,Competitions
SIBM-H & HMA Quiz Competition - SIBMHgoesDigital,Competitions
LogiQuiz - Maths and Logical Ability Quiz,Competitions
Beat the Odds Case Competition - Beat the Odds,Competitions
Beat the Odds Quiz - Beat the Odds,Competitions
ExQuizite,Competitions
MinorityProgrammers: Black Lives Matter Hackathon,Competitions
It's Corona Time!~ Quiz,Competitions
Poster Designing Competition,Competitions
Melio Online Speaking Challenge #7,Competitions
MacroHacks,Competitions
The Social Good,Competitions
Enigma 4.0,Competitions
Marketing & Strategy Hunt,Competitions
CryptoThon- A Mock Crypto Trading Challenge,Competitions
Finorma- The Finance Panorama,Competitions
"""Q-riosity"": A Tale of Two States",Competitions
Narrate Your Stock Story,Competitions
Pathshala Quarantine Quiz 2020,Competitions
Univ.AI Scholarship Test | Data Science | AI | ML,Competitions
Weekly Quiz 5.0,Competitions
Fiction Addiction: Bollywood Quiz,Competitions
AIMC | AI/ML Crossword Challenge,Competitions
Compete With Code,Competitions
Data Day Grind 2020,Competitions
Lights Camera Quiz - Khana Khazana (The Food Quiz),Competitions
Learnous Weekly Quiz,Competitions
The Babylon Project,Competitions
Product Case Competition,Competitions
Prasanta Chandra Mahalanobis Memorial Mathematics Quiz,Competitions
Keeto Influencer Program,Competitions
Braintrix 4.0,Competitions
Quizvid-19,Competitions
Amazon Raise-up Buildathon,Competitions
Quizzinga! - A Business Quiz,Competitions
WIE Inquizitive,Competitions
PAN-India Crossword Competition (PICC),Competitions
Metvy Case Study Challenge,Competitions
1st Online Elocution Competition 2020,Competitions
MSME Profit Mantra Quiz 2,Competitions
Becoming a Data Scientist from Unrelated Areas,Competitions
Article of the Month for Niveshak,Competitions
UAE Undergraduate Inter Virtual University Competition: Business Solutions for the Post-COVID Era,Competitions
CADEMICS,Competitions
Mathematical Models to Calculate Resonant Frequency of Cell or Virus or Bacteria,Competitions
Nation-Wide Debate Competition,Competitions
Hunt for Quiz III,Competitions
Summachar Sunday SuperQuiz,Competitions
Article Competition,Competitions
CDP Climate Hackathon,Competitions
Mission: Open Architect,Competitions
Codeathon,Competitions
PAN-India Sudoku Championship (PISC),Competitions
The India Smart Protein Innovation Challenge,Competitions
Bon-Appetit,Competitions
Human Rights Article Writing Competition,Competitions
Mathematical Reasoning Quiz,Competitions
Bujho to Jaane,Competitions
Reverence Model United Nations - Reverence Model United Nations Conference,Competitions
Quizzards,Competitions
SigmaHacks 2.0,Competitions
Pen-Down,Competitions
Strike Me With A Lesson 2.0,Competitions
COVID-19 Awareness Quiz,Competitions
Learning Quiz,Competitions
Speakathon 2020,Competitions
B-Plan Competition,Competitions
AtlasHacks,Competitions
Online Case Study Challenge 2020,Competitions
Trial-A-Thon,Competitions
GRCMUN'20,Competitions
The Legal Stone First National Article Writing Competition,Competitions
Know Yourself 2.0,Competitions
Melio Online Debating Challenge #1,Competitions
Call For Articles,Competitions
QuickTales,Competitions
Facebook Messaging Hackathon - Facebook Online Hackathon Series 2020,Competitions
KAIZEN - June 20 Edition,Competitions
The Culture Quiz,Competitions
MegaMind - E-Case Study Competition - E-Games 2020,Competitions
Shell Makeathon,Competitions
Prestige Online MUN,Competitions
Ignite Diplomacy Conclave,Competitions
DoubleBond: The Chemical Quandary,Competitions
Biz Quiz,Competitions
Facebook Artificial Intelligence Hackathon - Facebook Online Hackathon Series 2020,Competitions
Scientific Research Landscape on Ivermectin as Prophylaxis for COVID-19,Competitions
Online Quiz on General Awareness of Big Data Analytics,Competitions
Sci-Fi Quiz II,Competitions
Weekly Quiz Competition,Competitions
Startup Idol,Competitions
Bollywood Baadshah,Competitions
Humans of B-Schools,Competitions
Univ.AI Scholarship Test | Data Science | AI | ML,Competitions
Marvel Cinematic Universe: Fandom Quiz,Competitions
Yoga Quiz,Competitions
"Quiz-a-preneur, An Online Quiz for the Young Entrepreneurs",Competitions
Fintech Championship 2020,Competitions
Flipkart GRiD 2.0 - Robotics Challenge - Flipkart GRiD 2.0,Competitions
Flipkart GRiD 2.0 - Software Development Challenge - Flipkart GRiD 2.0,Competitions
Epsilon Hacks,Competitions
"RanNIT-E, An Online Case Study and Strategy Thinking Event",Competitions
Manasvini (A Proud Woman)- How She Did It,Competitions
Call for Papers: Journal of Law and Business Management,Competitions
Sunday SuperQuiz,Competitions
GFEF Enigma (Business Simulation Competition) - GFEF 2020,Competitions
ACT2HACK COVID,Competitions
Logo Design Competition,Competitions
Hunt for Quiz II,Competitions
Article Writing Competition- Operations Magazine 2020,Competitions
Online Aptitude Test,Competitions
Undercover Agent Treasure Hunt,Competitions
Manipal Hackathon 2020 - TechTatva 2020,Competitions
Goal- A Football Quiz,Competitions
Brandathon- Quiz,Competitions
HCL #BetterHealth Hackathon: #CodeForCovid19,Competitions
Call for Articles,Competitions
Votre Récit,Competitions
IRSC Case Study Challenge,Competitions
Hack.Asia,Competitions
Rush Half Hour,Competitions
Applications for Material & Product Detection based on Fluorescent Tracers,Competitions
IdEEavolt,Competitions
Startup Incubation Program,Competitions
Canvas Poster Making Competition - Pragyan,Competitions
GFEF Virtual Stock Trading Competition - GFEF 2020,Competitions
Ventura Business Plan Presentation - Pragyan,Competitions
Reasoning Quiz,Competitions
Give an Idea,Competitions
Start Up Challenge,Competitions
Campaign Analysis,Competitions
Planet Wide SOS Hackathon,Competitions
Swiflearn Business Quiz 1.0,Competitions
RevieWriting,Competitions
CAD Competition,Competitions
National Engineering Olympiad 2k20,Competitions
Ideathon 2K20,Competitions
Geom Hacks,Competitions
The Ayush Sanjivani Quiz,Competitions
AarogyaSetu Bug Bounty Programme,Competitions
Get Set Pitch,Competitions
My Life My Yoga - Video Blogging Contest,Competitions
National Level Quiz,Competitions
Nari Shakti: 1st National Article Writing Competition 2020,Competitions
CarryMinati Banner Competition,Competitions
Learnous Weekly Quiz,Competitions
GoTrackIt - Online Fun Quiz,Competitions
WIE Quest - 24-Hour Competitive Programming Sprint,Competitions
GFEF Virtual Hackathon - GFEF 2020,Competitions
Quizania,Competitions
Same Home Different Hacks,Competitions
Mind Spark,Competitions
Performance Appraisal Questionnaire,Competitions
Invescapade,Competitions
Binge Watchers Quiz - Netflix & Amazon,Competitions
Summachar Sunday SuperQuiz,Competitions
IEEE SB MGMCET: QUIZZIT,Competitions
"Logo & Tagline (Desh Ki Pehchan) - ""SWAदeshi""Vocal For Local",Competitions
"Jingle Jingle (Desh Ki Awaaz) - ""SWAदeshi""Vocal For Local",Competitions
Online Poster Making Competition,Competitions
"Vigyapan (Lights Camera Action) - ""SWAदeshi""Vocal For Local",Competitions
"Emphoria 2020 - ""The Grand Virtual Marketing Contest""",Competitions
Shaastra Mixed Bag #1 - Shaastra,Competitions
Online Trading Simulation,Competitions
"Business Idea (Bharat Ki Nayi Soch) - ""SWAदeshi""Vocal For Local",Competitions
Modern World G.K. Quiz,Competitions
Current Affairs Quiz,Competitions
Entre-Quiz: An Online Business Quiz,Competitions
Qrious'20: Online General Quiz Competition,Competitions
Coding Knowledge League 2020,Competitions
Call for Articles: ARBITRAGE- June 2020 Issue,Competitions
Call for Articles | Organon,Competitions
Online Marketing Competition,Competitions
Quiz-O-Mania,Competitions
Online Quiz Competition,Competitions
Quaranflix - ENTELECHY QUARANTINED,Competitions
Facebook Augmented Reality Hackathon - Facebook Online Hackathon Series 2020,Competitions
Think_en_Make,Competitions
International English Olympiad 2020,Competitions
"Open Up, Speak Up and Write",Competitions
Online Case Study Competition,Competitions
Online Writing Competition,Competitions
Digital University - A Case Study Competition,Competitions
Theta Network Hackathon,Competitions
Logo + Business Quiz,Competitions
General Quiz (Grades 6-10),Competitions
Logical Aptitude Quiz,Competitions
Samvad: Call for Articles,Competitions
Incredible India Quiz,Competitions
Article Competition,Competitions
Sports Quiz,Competitions
Cross Ops,Competitions
Online Debate Competition,Competitions
Treasure Hunt,Competitions
Let's Bolly - ENTELECHY QUARANTINED,Competitions
Decypher,Competitions
Brandaholic 2.0 - ENTELECHY QUARANTINED,Competitions
Jeux Et Grill - ENTELECHY QUARANTINED,Competitions
Cyrus Against Virus- Ideathon,Competitions
Code A Bit-Lit - Chandigarh Sub Section Congress,Competitions
National Online PPT Competition 2020,Competitions
Indian Equity Markets Quiz #15,Competitions
YE BizQuest,Competitions
National Summer Training Project Report Contest Pragya-2020 Online,Competitions
Stock Fiesta - ENTELECHY QUARANTINED,Competitions
COVIDathon,Competitions
Summachar Sunday SuperQuiz (Bollywood Quiz),Competitions
The Nombre,Competitions
Sahayak Virtual Hackathon,Competitions
Quiz-O-Mania - Eclectica,Competitions
Weekly Quiz Competition,Competitions
Bizmind.in Internship Dairies,Competitions
Hunt for Quiz,Competitions
India Fact Quiz 2020 - Weekly Quiz Edition,Competitions
Trend Unusual,Competitions
Univ.AI Admission Cum Scholarship Test (UAST) | Data Science | AI | ML,Competitions
Automation Anywhere COVID-19 Botathon,Competitions
WiECritique: A Policy Case Study - Chandigarh Sub Section Congress 2020,Competitions
Edgistify Innovation Challenge,Competitions
Quarantrenuer,Competitions
Tagline Competition,Competitions
Call for Articles: June 2020,Competitions
Vaanijya- The Annual Business Aptitude Quiz,Competitions
LEX Model United Nations,Competitions
The Steady Startup,Competitions
The Thought Bots- Business Quiz,Competitions
The Quizzard of Oz,Competitions
Business Strategist Competition,Competitions
Nivaran- Deterrence to Disarray,Competitions
#Draftora: Article Writing Competition,Competitions
Strike Me with a Lesson,Competitions
Your Pressing Problem & Solution,Competitions
Recure: Poster Making Competition,Competitions
World Environment Day Speech - Online Zoom Competition,Competitions
Mark-O-Nova (Case Study Competition) - ENTELECHY QUARANTINED,Competitions
ML Renewables - Logo & Tagline Making Competition - Ethos- Annual Fest of IIM Sambalpur,Competitions
D2C Online Treasure Hunt Festival (OTHF),Competitions
Just One More Episode Please,Competitions
B-Plan Competition,Competitions
Counselling Gurus Digital Marketing Competition (Quarantine Special),Competitions
GoCrackIt Challenge #18,Competitions
Business Quiz,Competitions
Know Yourself Quiz,Competitions
Prerna (Pen It Down),Competitions
The Sportechainment Quiz,Competitions
Call for Papers: The Contemporary Law Journal,Competitions
Disputatio - Online Debate Competition - Eclectica,Competitions
International Article Writing Competition,Competitions
Rivalry- Poster Making Competition,Competitions
Pitchers - SIBMHgoesDigital,Competitions
The Colossal Quest,Competitions
Potpourri_3.0 Trivia Quiz,Competitions
IIT Kanpur Crypto Trading Challenge,Competitions
Brand-Izz,Competitions
Design for Women's Educations- 2nd Edition,Competitions
Blackcoffer Insights 18 Impact and Consequences,Competitions
Morning Owl - The Sleep Alchemist,Competitions
General Management Quiz,Competitions
Uday-Sahamati Case Study Competition,Competitions
VIT Mock Crypto Trading Challenge,Competitions
COVID-19 Awareness Quiz,Competitions
Young Writers Program 2020,Competitions
Logo Designing - E-SUMMIT 2020,Competitions
Monoliths Mock Trading Challenge,Competitions
COVID-19 Awareness Quiz,Competitions
K-Startup Grand Challenge,Competitions
Spectrum,Competitions
Sunday SuperQuiz,Competitions
Ant Wave: Reimagining our Schools in a Post-COVID World,Competitions
Weekly Quiz Competition,Competitions
Quiz Contest,Competitions
House Party Challenge,Competitions
Quiz on Robotics,Competitions
Marketer & Strategist Hunt,Competitions
Foreign Policy & Diplomacy Quiz Contest - 2020,Competitions
Case-X - E-SUMMIT 2020,Competitions
Quiz on Environment and Environmental Law,Competitions
COVID-19 Quiz,Competitions
Plandemic Case Challenge,Competitions
Cruciverba - E-SUMMIT 2020,Competitions
Stockify - Envisage,Competitions
ThoughtWorks - The Social Hackathon,Competitions
Case Study Challenge - Envisage,Competitions
Laafz 2020,Competitions
Brain-It-Out - Envisage,Competitions
Review your Favorite Product,Competitions
Biz Quiz'20 - E-SUMMIT 2020,Competitions
Robotics 101,Competitions
Biz-Plan - Envisage,Competitions
"VITTLITT, Financial Literacy Campaign",Competitions
Promote-It - Envisage,Competitions
Quiz on Data Science using Python,Competitions
Analytix - Envisage,Competitions
Melio Speaking Challenge #5,Competitions
Impetus: Quest for the Perfect Strategy,Competitions
RPA-Developers Automation Insights Version 1.0,Competitions
Online Business and International Trade Quiz 2.0 (Paid),Competitions
Humans for Earth,Competitions
Social Standing,Competitions
Finztigate - Fledgling,Competitions
Explainer Video Making Competition,Competitions
ECONquerer,Competitions
Speakathon- Declamation Contest,Competitions
Braintrix 3.0,Competitions
KAIZEN - May 20 Edition (Call for Articles),Competitions
Stalk-द-Stock - Fledgling,Competitions
Lights Camera Quiz - Playdate (The Board Games Quiz),Competitions
Numtechsy,Competitions
Bamboozled - Fledgling,Competitions
Sports Quiz for Seniors,Competitions
CEREBRAWL - Battle of the Minds,Competitions
Under 18 - Sports Quiz for Juniors,Competitions
ElectroMUN,Competitions
Write Your Might,Competitions
Talegram - Whispers of a Tale! (Online Article/Story Writing),Competitions
MaitCsi Ideathon,Competitions
Métier: The Case Study Competition - Regex '20,Competitions
Sunday Super Quiz,Competitions
D2C Igniters Club,Competitions
InkIt,Competitions
Paheli - Case Study Competition,Competitions
PUBG Mobile - Quiz,Competitions
(Re)Create the Box,Competitions
F.R.I.E.N.D.S. Fandom Quiz,Competitions
Internationalize the Brand,Competitions
Innovate the Music,Competitions
Architecture Design 2020 All India Level Online Competition,Competitions
Enjoyable and Safe Travel in Times of Corona,Competitions
Altius Research Challenge,Competitions
May-May- An Online Meme Making Competition,Competitions
Scholarship Quiz – Certified Skill Training cum Summer Internship (4-6 Weeks),Competitions
Auctioneer's Alley,Competitions
Content Writing Competition,Competitions
The Great Indian Epics Online Quiz 2020,Competitions
#AnyoneCanCode,Competitions
Locked Down with Les Quizerables,Competitions
CaseOVID - Finance 360,Competitions
CED Quiz 2020,Competitions
Stock-A-Demic - Finance 360,Competitions
Neutro AI - Techniche,Competitions
Agri-HACK e-Ideathon,Competitions
Detective 2020,Competitions
Aarohan Wissenova,Competitions
Phoenix Global Quiz Champ 2020,Competitions
Logo Design Contest,Competitions
Article Writing Competition,Competitions
Melio Speaking Challenge #4,Competitions
Memorial Making Competition,Competitions
GoCrackIt Challenge #17,Competitions
Go-LOGO (Logo Designing Competition),Competitions
Let's Play 20,Competitions
Mahattva- 2020,Competitions
Online Debate Competition,Competitions
Quiz Marathon - General Knowledge Quiz,Competitions
India Finclusion Challenge 2,Competitions
National Blog Competition,Competitions
One-Minute Video Competition,Competitions
COVID19 IDEAthon,Competitions
Adhyayan - Case Study Competition,Competitions
iForestNinja,Competitions
Call for Articles | Organon,Competitions
Kairos - SIBMHgoesDigital,Competitions
Summachar Sunday Super Quiz,Competitions
Call For Research Articles - ICLAT 2020,Competitions
IPL Auction 2020,Competitions
IRSC Poster Competition,Competitions
MSME Profit Mantra Quiz,Competitions
InQuizitive,Competitions
Goldreed Industrial Design Award 2020 (1st Edition),Competitions
Let's Quiz,Competitions
Design Conclave - Designing Competition,Competitions
quiz^EN^tine,Competitions
National Level Post COVID-19 Awareness Hackathon,Competitions
Case Study Competition,Competitions
Prayoga - Design and Post to Win,Competitions
Test Your Skill in Quarantine,Competitions
IIITD Innovation Contest 2020,Competitions
Tech Quiz For Fun,Competitions
Humming Through The 1900s,Competitions
COVID-19 Model United Nations Conference,Competitions
Grads Olympiad,Competitions
Mafia City II,Competitions
Sci-Fi Quiz for All,Competitions
Bulls and Bears- Blackhop,Competitions
Sci-Fi Quiz for School Students,Competitions
Etruscan - CATKIN 1.0,Competitions
Mock Trading Challenge,Competitions
Quiz Maestro - Current Affairs,Competitions
Fiscus App Competition,Competitions
Summachar Sunday Super Quiz,Competitions
RoboAppThon,Competitions
Locked Down - Ace the Case - Engifest 2.0 - Quarantine Edition,Competitions
Article Writing Competition,Competitions
Marksman Call for Articles- Summer Edition 2020,Competitions
Papyrus - CATKIN 1.0,Competitions
Call for Articles: ARBITRAGE- May 2020 Issue,Competitions
2nd National Case Comment Writing Competition 2020,Competitions
Crack the Code,Competitions
Manufacturing Quiz,Competitions
ADMIFMS Artillery Intercollegiate Quiz 2020,Competitions
Call for Articles || Strategy Wall || 14th Edition,Competitions
Call4Ideas COVID-19 Challenge,Competitions
Marketing Quiz,Competitions
GoCrackIt Challenge #16,Competitions
"Debate on ""Is Lockdown Effective in Combating COVID-19""",Competitions
Call for Articles,Competitions
Science Quiz for School Students,Competitions
Innovative Survey Techniques to Detect Small Archaeological Finds Over Wide-Spread Areas,Competitions
Financial Modeling & Valuation Competition,Competitions
The T&L War,Competitions
National Research and Analytics Quiz | Anusandhaan,Competitions
Samvad: Call for Articles,Competitions
Codejunk - Techniche,Competitions
New Technologies to Prevent the Transmission of Coronavirus,Competitions
Innovative Transitional Hybrid Power Plant,Competitions
The Compass Case Study Competition,Competitions
NOVATE+ 2020 – Our Innovation Fight Against COVID-19,Competitions
Early Signs of Pending Pandemic,Competitions
Hop On!,Competitions
Call for Articles- MOMENTUM (June 2020 Edition) FORSE (Operations Committee) Magazine,Competitions
Urban Muse,Competitions
PF101's Mock Portfolio Challenge,Competitions
Tata Crucible Campus Hackathon 2019,Competitions
Tata Crucible Campus Quiz 2019,Competitions
Rancho Labs Quiz for School Students,Competitions
The Javelin Star,Competitions
National Level Article Writing Competition,Competitions
QUIZZIT! 2,Competitions
Real Humans of B-Schools,Competitions
Summachar Sunday Super Quiz,Competitions
The Ultimate Marketing Challenge,Competitions
Book Review- Let's Read!,Competitions
ScholarPanda Grand Scholarship Contest,Competitions
Querious - Online Treasure Hunt! - Stage II,Competitions
"MarKorona: Break the Chain, Bring a Change",Competitions
impactCompete- A Case Study Competition for School Students,Competitions
Braintrix 2.0,Competitions
Rancho Labs Quiz,Competitions
Hospital Acquired Infections – Causing Human Suffering and Costs,Competitions
'The Talking Table' Article Writing Competition,Competitions
Shibui | Designathon,Competitions
Indian Equity Markets Quiz #14,Competitions
BizMind.in Markmania: Marketing Article Writing Competition,Competitions
Fandom Mania,Competitions
Out Of The Box Quiz,Competitions
Article Writing Competition,Competitions
QUIZZIT!,Competitions
Impulso'20,Competitions
Poster Designing Competition - Karyon'20,Competitions
Space Odyssey,Competitions
